kT_mT_units,kS_at_u17,DY_at_u17,u_star_from_scan
5.6790443873676745e-06,0.0002846264546151292,0.0021372209102756834,1.7894515126028936
5.679044387367675e-05,0.002846264546151292,0.002137215923851965,1.7894337310125963
0.0005679044387367674,0.028462645461512916,0.0021367173534551087,1.7876693094450744
0.005679044387367675,0.2846264546151292,0.0020878876482360864,1.6818804846794437
0.056790443873676745,2.846264546151292,0.0005273994591185049,1.0701235479288125
0.5679044387367674,28.462645461512917,5.4651311032216654e-08,0.0
